0:00:00,EURUSD,1.127828285,1.151676327
0:00:01,EURUSD,1.546713925,1.82436762
0:00:02,EURUSD,1.105193937,1.221037585
0:00:03,EURUSD,1.043013187,1.450320199
0:00:04,EURUSD,1.038433531,1.91456188
0:00:05,EURUSD,1.385488703,1.541925543
0:00:06,EURUSD,1.424416513,1.682179147
0:00:07,EURUSD,1.268337961,1.669253194
0:00:08,EURUSD,1.458967757,1.487978253
0:00:09,EURUSD,1.091499684,1.101855372
0:00:10,EURUSD,1.693112372,1.732856012
0:00:11,EURUSD,1.420307273,1.779456896
0:00:12,EURUSD,1.166573803,1.593674689
0:00:13,EURUSD,1.244118188,1.98570421
0:00:14,EURUSD,1.177255725,1.364661664
0:00:15,EURUSD,1.038064995,1.434336701
0:00:16,EURUSD,1.281028578,1.411394674
0:00:17,EURUSD,1.099105842,1.802761883
0:00:18,EURUSD,1.187286409,1.831507977
0:00:19,EURUSD,1.336417161,1.793256683
0:00:20,EURUSD,1.197646788,1.197672209
0:00:21,EURUSD,1.095704085,1.589889112
0:00:22,EURUSD,1.05016144,1.194715854
0:00:23,EURUSD,1.635157894,1.731007612
0:00:24,EURUSD,1.064072541,1.916169586
0:00:25,EURUSD,1.120348935,1.737158152
0:00:26,EURUSD,1.519914574,1.8842119
0:00:27,EURUSD,1.066929533,1.8692268
0:00:28,EURUSD,1.463243516,1.810132104
0:00:29,EURUSD,1.638162375,1.701412097
0:00:30,EURUSD,1.307465637,1.816818977
0:00:31,EURUSD,1.434483636,1.743135017
0:00:32,EURUSD,1.859740875,1.949139219
0:00:33,EURUSD,1.057658505,1.278179913
0:00:34,EURUSD,1.068508648,1.204919364
0:00:35,EURUSD,1.911251719,1.917820626
0:00:36,EURUSD,1.712232119,1.759613213
0:00:37,EURUSD,1.826319674,1.858952134
0:00:38,EURUSD,1.101042688,1.992478869
0:00:39,EURUSD,1.206722676,1.463776533
0:00:40,EURUSD,1.570769823,1.902790909
0:00:41,EURUSD,1.36277638,1.393903853
0:00:42,EURUSD,1.379997815,1.662434606
0:00:43,EURUSD,1.039860772,1.443709206
0:00:44,EURUSD,1.823432392,1.855722833
0:00:45,EURUSD,1.303038205,1.869634497
0:00:46,EURUSD,1.30926734,1.776721663
0:00:47,EURUSD,1.793172555,1.829368345
0:00:48,EURUSD,1.629441847,1.926384439
0:00:49,EURUSD,1.553164119,1.937300998
0:00:50,EURUSD,1.306563615,1.310738882
0:00:51,EURUSD,1.82461462,1.943235893
0:00:52,EURUSD,1.416070179,1.746725979
0:00:53,EURUSD,1.819579259,1.953838069
0:00:54,EURUSD,1.121388297,1.984663304
0:00:55,EURUSD,1.061319173,1.291995648
0:00:56,EURUSD,1.051917256,1.664165607
0:00:57,EURUSD,1.328017739,1.961255746
0:00:58,EURUSD,1.279526041,1.608874533
0:00:59,EURUSD,1.351443077,1.651639248
0:01:00,EURUSD,1.014264121,1.981777121
0:01:01,EURUSD,1.062841537,1.205446785
0:01:02,EURUSD,1.25616579,1.941017081
0:01:03,EURUSD,1.052105481,1.525882462
0:01:04,EURUSD,1.028867848,1.355180088
0:01:05,EURUSD,1.332602389,1.952071032
0:01:06,EURUSD,1.656450518,1.690228892
0:01:07,EURUSD,1.041659382,1.707074006
0:01:08,EURUSD,1.287168131,1.823457437
0:01:09,EURUSD,1.042185989,1.462823878
0:01:10,EURUSD,1.460221028,1.474842053
0:01:11,EURUSD,1.303586859,1.470913196
0:01:12,EURUSD,1.431998568,1.65277431
0:01:13,EURUSD,1.371444337,1.974155121
0:01:14,EURUSD,1.064564699,1.308433113
0:01:15,EURUSD,1.153579932,1.573191642
0:01:16,EURUSD,1.70607789,1.892052938
0:01:17,EURUSD,1.871275487,1.98048783
0:01:18,EURUSD,1.256590673,1.603202747
0:01:19,EURUSD,1.077337787,1.54053646
0:01:20,EURUSD,1.156926211,1.806909105
0:01:21,EURUSD,1.077739737,1.120115083
0:01:22,EURUSD,1.098168585,1.949133644
0:01:23,EURUSD,1.540945488,1.771965836
0:01:24,EURUSD,1.120033087,1.334406124
0:01:25,EURUSD,1.47334828,1.764449772
0:01:26,EURUSD,1.244515716,1.573463049
0:01:27,EURUSD,1.022098749,1.244722653
0:01:28,EURUSD,1.290662895,1.542316094
0:01:29,EURUSD,1.103433178,1.236174735
0:01:30,EURUSD,1.024122144,1.867088881
0:01:31,EURUSD,1.300589499,1.519931801
0:01:32,EURUSD,1.19981074,1.580851606
0:01:33,EURUSD,1.131596754,1.857369808
0:01:34,EURUSD,1.332836209,1.841169653
0:01:35,EURUSD,1.065714103,1.626773613
0:01:36,EURUSD,1.046697093,1.538506613
0:01:37,EURUSD,1.044757882,1.168013694
0:01:38,EURUSD,1.650203062,1.715176769
0:01:39,EURUSD,1.160064971,1.648282054
