0:00:00,EURUSD,1.504547727,1.761101157
0:00:01,EURUSD,1.299040338,1.906469416
0:00:02,EURUSD,1.205673857,1.710114741
0:00:03,EURUSD,1.725834912,1.962558165
0:00:04,EURUSD,1.462357715,1.671746273
0:00:05,EURUSD,1.586851782,1.929167772
0:00:06,EURUSD,1.102057275,1.200032919
0:00:07,EURUSD,1.146819667,1.326278766
0:00:08,EURUSD,1.437710983,1.595143013
0:00:09,EURUSD,1.027282469,1.827662894
0:00:10,EURUSD,1.130775385,1.68132507
0:00:11,EURUSD,1.95007341,1.998662384
0:00:12,EURUSD,1.882801306,1.980375322
0:00:13,EURUSD,1.177634381,1.282344924
0:00:14,EURUSD,1.251165989,1.808050164
0:00:15,EURUSD,1.05085746,1.265607103
0:00:16,EURUSD,1.873222178,1.887371901
0:00:17,EURUSD,1.234561939,1.336579339
0:00:18,EURUSD,1.363033453,1.530687719
0:00:19,EURUSD,1.559314172,1.665882104
0:00:20,EURUSD,1.575683029,1.95914904
0:00:21,EURUSD,1.203830566,1.485343118
0:00:22,EURUSD,1.076545935,1.835056825
0:00:23,EURUSD,1.349874387,1.815834923
0:00:24,EURUSD,1.180582188,1.182115087
0:00:25,EURUSD,1.174805968,1.763236183
0:00:26,EURUSD,1.545027956,1.579915037
0:00:27,EURUSD,1.76796766,1.922265057
0:00:28,EURUSD,1.308848648,1.571839158
0:00:29,EURUSD,1.249234556,1.865183436
0:00:30,EURUSD,1.231669492,1.965771367
0:00:31,EURUSD,1.158681388,1.605468468
0:00:32,EURUSD,1.079031767,1.248718574
0:00:33,EURUSD,1.823141864,1.862895903
0:00:34,EURUSD,1.596886241,1.993296853
0:00:35,EURUSD,1.155300226,1.541276555
0:00:36,EURUSD,1.068821533,1.390110467
0:00:37,EURUSD,1.146723681,1.356183231
0:00:38,EURUSD,1.299162284,1.809637745
0:00:39,EURUSD,1.038702189,1.815877824
0:00:40,EURUSD,1.326533173,1.696200419
0:00:41,EURUSD,1.534132117,1.898034554
0:00:42,EURUSD,1.865019587,1.962303356
0:00:43,EURUSD,1.026199808,1.427071801
0:00:44,EURUSD,1.449394117,1.887645473
0:00:45,EURUSD,1.114739036,1.973503668
0:00:46,EURUSD,1.104127069,1.478589459
0:00:47,EURUSD,1.19673821,1.909538284
0:00:48,EURUSD,1.121949969,1.21092316
0:00:49,EURUSD,1.153774904,1.958993243
0:00:50,EURUSD,1.055833089,1.173352942
0:00:51,EURUSD,1.883494731,1.995943931
0:00:52,EURUSD,1.491411754,1.60731732
0:00:53,EURUSD,1.200221096,1.734249099
0:00:54,EURUSD,1.151353651,1.477633873
0:00:55,EURUSD,1.089659536,1.472072275
0:00:56,EURUSD,1.539962191,1.613886931
0:00:57,EURUSD,1.558554412,1.833143915
0:00:58,EURUSD,1.400786878,1.893045586
0:00:59,EURUSD,1.310297373,1.407149469
0:01:00,EURUSD,1.741207127,1.885024496
0:01:01,EURUSD,1.077978202,1.090457328
0:01:02,EURUSD,1.388289336,1.667501374
0:01:03,EURUSD,1.882802976,1.939219081
0:01:04,EURUSD,1.075867311,1.108832453
0:01:05,EURUSD,1.442519071,1.868957774
0:01:06,EURUSD,1.49740542,1.826151385
0:01:07,EURUSD,1.050121254,1.68671653
0:01:08,EURUSD,1.486588361,1.709914841
0:01:09,EURUSD,1.577862835,1.864691384
0:01:10,EURUSD,1.214578958,1.867535558
0:01:11,EURUSD,1.631594624,1.738214784
0:01:12,EURUSD,1.492305316,1.534420833
0:01:13,EURUSD,1.238154497,1.922052831
0:01:14,EURUSD,1.276689731,1.4472728
0:01:15,EURUSD,1.150212936,1.351480407
0:01:16,EURUSD,1.035197896,1.665063571
0:01:17,EURUSD,1.652048059,1.843276681
0:01:18,EURUSD,1.388419579,1.896611074
0:01:19,EURUSD,1.143884072,1.95229589
0:01:20,EURUSD,1.036982447,1.279860464
0:01:21,EURUSD,1.826459991,1.962504572
0:01:22,EURUSD,1.154925354,1.759482291
0:01:23,EURUSD,1.13076583,1.939586431
0:01:24,EURUSD,1.312778634,1.52790764
0:01:25,EURUSD,1.112912525,1.548865732
0:01:26,EURUSD,1.039024819,1.228473039
0:01:27,EURUSD,1.036950058,1.227643275
0:01:28,EURUSD,1.39319744,1.528244757
0:01:29,EURUSD,1.06851382,1.556855465
0:01:30,EURUSD,1.607243547,1.799583553
0:01:31,EURUSD,1.461723391,1.679154075
0:01:32,EURUSD,1.562807017,1.967323453
0:01:33,EURUSD,1.396720975,1.706819535
0:01:34,EURUSD,1.160790713,1.888045835
0:01:35,EURUSD,1.355906766,1.522030895
0:01:36,EURUSD,1.067100395,1.154319473
0:01:37,EURUSD,1.194769182,1.251048299
0:01:38,EURUSD,1.20600781,1.79309904
0:01:39,EURUSD,1.310771983,1.491082283
